customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
100742,24.0,Male,West,Secondary,Salaried,1032026.34,311770.5,Home,597.4,1,19,28.01,2020-08-22,0
100743,31.0,Male,East,Graduate,Salaried,256362.02,880444.58,Home,641.7,4,40,14.25,2023-11-05,1
100744,38.0,Male,West,Primary,Salaried,837181.98,453535.53,Home,615.7,3,23,45.66,2018-12-25,0
100745,44.0,Female,South,Secondary,Salaried,534167.54,404113.98,Business,699.0,2,18,30.66,2019-11-26,1
100746,30.0,Female,East,Graduate,,406213.26,421257.5,Education,,5,29,32.74,2024-02-23,1
100747,40.0,Female,West,Secondary,Salaried,603246.99,976997.2,Other,585.0,2,23,18.48,2025-09-04,1
100748,,Male,South,Secondary,Salaried,924991.57,287075.3,Business,810.8,1,33,19.72,2026-04-13,0
100749,31.0,Female,West,Graduate,Salaried,724423.13,990839.49,Home,601.1,4,31,30.72,2021-11-09,1
100750,23.0,Female,West,Secondary,Self-Employed,339256.92,510578.99,Other,785.7,4,25,41.46,2021-02-15,0
100751,28.0,Male,North,Primary,Salaried,827385.46,408705.95,Business,710.2,4,41,20.55,2019-05-13,0
100752,23.0,Female,West,Secondary,Self-Employed,387317.64,2017850.03,Car,526.2,3,20,52.47,2020-06-26,0
100753,27.0,Female,West,Secondary,Self-Employed,619612.32,238856.72,Education,734.0,1,26,43.09,2026-02-26,0
100754,50.0,Male,South,Graduate,Self-Employed,465483.08,363957.14,Other,670.0,3,24,43.88,2019-04-07,0
100755,28.0,Male,South,Graduate,Unemployed,487622.65,214817.5,Education,641.3,0,24,67.68,2022-06-06,0
100756,67.0,Male,North,Secondary,Salaried,838279.78,796896.47,Other,700.8,0,31,17.35,2026-04-06,0
100757,43.0,Male,West,Graduate,Salaried,310384.46,1239868.92,Home,720.3,4,22,43.57,2024-03-31,0
100758,40.0,Female,North,Graduate,Unemployed,,1225618.94,Home,740.1,5,29,59.07,2019-02-21,0
100759,29.0,Female,West,Secondary,Salaried,202010.76,937875.15,Car,780.2,2,16,23.39,2022-01-30,0
100760,46.0,Female,East,Graduate,Salaried,395915.6,399684.43,Education,714.7,1,23,26.22,2022-02-14,0
100761,32.0,Male,East,Secondary,Self-Employed,674205.4,361442.51,Business,,1,24,46.69,2021-10-20,1
100762,39.0,Male,North,Secondary,Self-Employed,758460.76,165099.07,Other,639.7,1,24,42.72,2024-01-10,0
100763,66.0,Female,North,Primary,Unemployed,520430.64,1526559.37,Car,850.0,3,33,13.26,2018-09-29,0
100764,37.0,Female,North,Secondary,Unemployed,532910.45,596234.73,Home,741.6,0,25,34.76,2019-01-27,0
100765,51.0,Male,South,Secondary,Self-Employed,689330.49,334980.87,Business,850.0,2,24,6.77,2025-02-07,1
100766,30.0,Male,South,Graduate,Salaried,484360.79,998327.84,Education,798.6,0,23,47.5,2019-12-26,0
100767,38.0,Female,South,Primary,Unemployed,1183424.9,251034.12,Home,700.6,2,29,20.84,2022-10-13,0
100768,57.0,Male,North,Secondary,Salaried,872672.46,574339.57,Car,705.6,0,21,43.99,2022-08-02,0
100769,31.0,Male,West,Secondary,Salaried,888888.38,405722.77,Business,676.9,5,19,16.31,2024-02-15,0
100770,58.0,Female,East,Graduate,Unemployed,323284.29,660141.28,Business,532.3,2,24,29.59,2025-10-30,0
100771,46.0,Male,North,Graduate,Salaried,526501.74,433158.39,Car,681.5,2,35,13.88,2019-01-30,0
100772,32.0,Male,South,Graduate,Salaried,466222.04,188423.27,Car,782.9,7,20,16.2,2019-10-24,0
100773,45.0,Male,South,Graduate,Salaried,316346.31,470875.35,Other,629.0,1,23,15.73,2020-05-02,0
100774,49.0,Male,North,Graduate,Self-Employed,670489.86,844349.13,Education,715.0,3,23,18.19,2025-03-26,0
100775,45.0,Female,North,Secondary,Salaried,409203.71,442180.31,Car,752.4,0,24,47.67,2024-02-16,0
100776,21.0,Male,South,Graduate,Self-Employed,788703.44,716455.87,Car,602.7,1,25,27.02,2024-03-31,1
100777,,Male,West,Graduate,Salaried,,240310.03,Business,641.6,2,19,31.24,2022-09-08,0
100778,35.0,Female,South,Post-Graduate,Self-Employed,1415715.9,442965.15,Home,593.5,1,21,27.34,2024-03-29,0
100779,37.0,Female,South,Post-Graduate,Self-Employed,335940.92,309371.03,Home,610.1,2,22,7.91,2024-08-02,0
100780,45.0,Female,North,Secondary,Salaried,620505.56,704463.19,Education,570.6,0,26,40.38,2024-11-30,1
100781,40.0,Male,West,Secondary,Salaried,850173.88,458583.56,Car,603.5,1,22,54.36,2023-07-24,0
100782,23.0,Male,South,Secondary,Salaried,401844.84,680815.8,Education,800.7,0,23,20.9,2018-08-25,0
100783,42.0,Other,South,Graduate,Unemployed,878992.21,864260.16,Home,602.2,4,26,8.14,2020-11-22,0
100784,45.0,Female,East,Secondary,Self-Employed,279741.87,681447.17,Education,690.7,2,27,19.87,2024-03-10,1
100785,44.0,Male,North,Secondary,Unemployed,1222414.17,530128.08,Car,637.3,1,18,33.24,2022-05-15,1
100786,50.0,Male,East,Graduate,Salaried,554296.85,247230.28,Home,,0,31,11.23,2024-08-23,0
100787,47.0,Male,East,Secondary,Self-Employed,396189.25,449248.38,Home,791.4,8,24,48.43,2020-10-22,1
100788,43.0,Female,South,Graduate,Self-Employed,466551.45,326814.7,Other,753.4,1,25,18.68,2020-06-27,0
100789,37.0,Female,North,Secondary,Self-Employed,858188.59,366064.38,Business,706.0,3,15,9.62,2019-03-26,0
100790,20.0,Male,West,Secondary,Unemployed,398803.12,359432.75,Home,660.4,2,30,9.85,2019-07-23,0
100791,43.0,Male,South,Secondary,Salaried,364224.91,249957.83,Business,578.7,1,32,32.87,2025-10-31,0
100792,40.0,Female,West,Graduate,Salaried,486907.0,139051.51,Education,845.2,1,24,25.13,2022-08-01,1
100793,41.0,Female,West,Secondary,Self-Employed,287893.07,301376.93,Other,615.4,4,35,22.85,2024-05-15,1
100794,24.0,Male,North,Secondary,Self-Employed,1496998.57,505362.13,Car,736.4,1,31,42.0,2018-08-02,0
100795,26.0,Female,East,Post-Graduate,Salaried,,200405.21,Business,770.1,1,25,37.43,2022-11-10,0
100796,50.0,Female,North,Secondary,Salaried,868969.05,454254.19,Home,632.8,2,20,35.17,2021-08-01,0
100797,38.0,Male,West,Graduate,Salaried,617159.08,1407272.39,Car,768.2,2,24,27.47,2019-12-19,0
100798,45.0,Female,South,Graduate,,320033.14,831375.46,Other,745.0,0,20,46.34,2020-08-27,0
100799,38.0,Male,West,Secondary,Salaried,548201.65,1206371.64,Education,826.9,2,17,17.13,2026-06-10,0
100800,38.0,Female,South,Graduate,Self-Employed,846508.13,569024.97,Car,640.1,1,26,25.57,2025-12-28,0
100801,48.0,Female,South,Secondary,Self-Employed,495900.12,906647.27,Home,570.7,3,21,61.5,2026-07-16,1
100802,32.0,Female,North,Graduate,Salaried,1060112.59,291450.08,Business,637.0,1,21,21.49,2022-07-24,0
100803,39.0,Female,West,Secondary,Salaried,964636.88,305711.98,Education,697.8,2,31,61.69,2024-10-21,0
100804,33.0,Male,East,Graduate,Salaried,,86987.42,Car,684.9,6,27,9.18,2025-06-11,0
100805,33.0,Female,West,Secondary,Salaried,427137.96,916841.73,Other,646.6,3,28,24.86,2020-06-22,0
100806,35.0,Female,West,Graduate,,303689.24,1133926.84,Home,517.7,0,31,55.39,2021-12-21,0
100807,40.0,Male,East,Secondary,Unemployed,392464.11,322899.53,Car,720.0,2,28,24.33,2021-12-26,0
100808,33.0,Female,North,Secondary,Salaried,612684.91,386401.34,Other,847.6,4,32,44.84,2026-06-21,0
100809,52.0,Female,West,Secondary,Self-Employed,742557.99,286268.54,Car,719.5,0,23,42.57,2026-01-18,0
100810,28.0,Male,West,Secondary,Unemployed,166593.05,566139.05,Home,731.8,3,25,5.86,2024-09-02,0
100811,36.0,Female,South,Graduate,Self-Employed,547551.22,883779.07,Education,728.7,2,23,43.36,2018-05-15,1
100812,33.0,Female,West,Secondary,Salaried,,158156.4,Business,713.7,3,32,43.71,2019-06-16,0
100813,54.0,Male,East,Post-Graduate,Unemployed,472136.88,575310.96,Home,759.2,2,25,23.22,2024-03-17,0
100814,40.0,Other,South,Post-Graduate,Salaried,1118919.64,381169.64,Other,713.6,3,21,8.5,2018-11-29,0
100815,49.0,Male,North,Graduate,Salaried,693601.31,481682.04,Business,653.4,1,29,43.67,2021-02-27,1
100816,22.0,Male,South,Secondary,Salaried,1130622.71,592673.69,Home,612.3,3,28,67.25,2026-07-01,0
100817,41.0,Male,East,Secondary,Salaried,488402.56,401949.36,Business,658.8,1,20,32.98,2022-06-14,0
100818,48.0,Female,East,Graduate,Salaried,921065.27,422882.97,Car,706.7,5,24,32.97,2021-12-19,1
100819,39.0,Female,South,Secondary,Salaried,1351816.87,395805.32,Car,653.1,0,27,19.43,2021-08-14,0
100820,50.0,Male,North,Primary,Salaried,1131556.81,805479.14,Business,706.7,6,29,6.42,2022-03-08,0
100821,32.0,Male,South,Graduate,Self-Employed,301641.85,578537.61,Other,717.3,3,27,39.72,2022-09-05,0
100822,54.0,Female,North,Graduate,Unemployed,2330709.24,513678.56,Home,750.8,2,22,54.44,2024-08-01,0
100823,63.0,Male,South,Graduate,,454900.03,209909.51,Car,789.0,3,27,19.62,2019-02-05,0
100824,34.0,Female,East,Secondary,,719825.1,358561.34,Car,686.6,1,26,46.07,2023-07-05,0
100825,33.0,Female,West,Graduate,Self-Employed,802243.95,771586.73,Car,568.8,3,26,21.26,2026-01-22,0
100826,54.0,Male,West,Secondary,Self-Employed,346723.39,460294.05,Car,650.7,1,28,27.24,2026-04-26,0
100827,55.0,Female,North,Secondary,Salaried,570908.79,668453.25,Home,683.7,2,31,5.02,2025-07-19,0
100828,32.0,Male,North,Graduate,Self-Employed,181083.5,1298746.26,Business,524.0,2,28,33.82,2022-01-18,0
100829,33.0,Other,North,Secondary,Unemployed,1215593.89,839168.25,Car,798.0,1,30,32.66,2023-03-30,0
100830,35.0,Female,East,Secondary,Self-Employed,414931.08,475868.99,Home,692.1,2,25,38.23,2020-11-23,0
100831,23.0,Female,South,Primary,Salaried,567161.13,331177.37,Business,712.4,2,25,15.24,2024-04-14,0
100832,28.0,Male,East,Graduate,Salaried,463873.06,97233.75,Business,796.1,2,26,40.89,2026-03-13,0
100833,27.0,Female,West,Graduate,Self-Employed,1033011.34,406757.27,Car,626.4,5,23,57.24,2018-02-11,0
100834,30.0,Male,North,Graduate,Salaried,115502.22,370050.72,Car,728.8,1,32,32.44,2020-03-11,0
100835,38.0,Male,South,Graduate,Salaried,,568764.97,Education,670.7,0,30,19.17,2023-12-11,1
100836,41.0,Male,West,Secondary,Salaried,,410306.5,Car,664.4,4,12,23.75,2018-01-27,0
100837,,Female,West,Secondary,Self-Employed,428554.65,371302.3,Home,614.4,4,29,16.94,2025-03-03,1
100838,27.0,Female,West,Secondary,Self-Employed,1421322.25,154718.64,Business,821.6,3,32,19.44,2021-03-16,0
100839,49.0,Female,East,Primary,Salaried,337608.55,256022.9,Home,648.1,4,18,50.96,2024-12-18,0
100840,36.0,Female,North,Secondary,Unemployed,840844.02,598985.99,Home,739.5,2,19,41.56,2024-12-08,0
100841,37.0,Male,West,Post-Graduate,Salaried,669049.01,1259905.71,Home,520.6,0,23,46.01,2026-01-25,0
100842,45.0,Female,North,Primary,Self-Employed,1100757.51,424423.74,Home,780.3,0,20,25.3,2019-12-12,0
100843,26.0,Male,East,Secondary,Self-Employed,381062.83,547813.13,Home,769.4,3,27,19.81,2024-08-20,0
100844,42.0,Female,West,Secondary,Self-Employed,367522.81,796904.2,Other,688.3,4,22,28.13,2023-07-12,1
100845,40.0,Female,East,Secondary,Unemployed,1005013.98,276638.4,Car,660.7,2,23,38.33,2019-10-27,1
100846,43.0,Female,East,Post-Graduate,Salaried,694953.54,560784.11,Home,714.0,0,26,19.27,2020-02-22,0
100847,41.0,Female,North,Secondary,Self-Employed,235145.09,288574.57,Home,850.0,0,25,37.15,2025-12-08,0
100848,65.0,Male,West,Secondary,Salaried,408830.45,756076.26,Other,530.1,1,25,56.81,2023-06-03,1
100849,31.0,Male,East,Graduate,,680228.48,492793.1,Education,746.5,1,14,6.64,2023-08-10,0
100850,32.0,Female,West,Secondary,Self-Employed,871912.09,538247.6,Car,602.5,2,22,13.01,2021-01-11,0
100851,31.0,Male,North,Secondary,Self-Employed,378547.45,281375.04,Business,678.3,0,32,61.38,2022-04-08,0
100852,32.0,Male,East,Secondary,Salaried,110728.08,687778.61,Car,658.9,0,23,22.9,2022-09-19,0
100853,31.0,Male,North,Graduate,Unemployed,,6977769.99,Car,643.6,1,17,24.46,2022-07-10,0
100854,51.0,Female,West,Post-Graduate,Salaried,281108.83,245795.67,Home,679.1,2,31,11.11,2025-06-14,0
100855,54.0,Male,West,Graduate,Salaried,181341.49,367011.13,Car,583.6,1,25,15.99,2021-01-31,1
100856,32.0,Male,North,Secondary,Self-Employed,115831.79,517087.48,Car,,4,18,45.51,2022-11-14,0
100857,29.0,Female,South,Graduate,Salaried,860581.01,721326.09,Education,527.5,2,28,49.45,2024-08-06,0
100858,43.0,Female,East,Secondary,Self-Employed,590315.93,321667.95,Car,725.9,3,23,54.14,2019-11-15,0
100859,32.0,Male,West,Primary,Salaried,485804.98,82222.53,Education,652.2,2,26,26.69,2021-07-03,0
100860,45.0,Male,West,Secondary,Salaried,1180722.33,1017151.43,Home,580.5,3,24,26.6,2024-04-13,0
100861,40.0,Male,East,Secondary,Self-Employed,780899.81,710203.29,Home,697.2,0,24,38.46,2023-07-04,0
100862,21.0,Male,North,Graduate,Salaried,1337935.86,158139.74,Car,547.7,4,26,34.48,2021-04-30,1
100863,55.0,Male,North,Graduate,Salaried,255676.7,312531.83,Other,683.4,2,20,45.14,2022-07-08,0
100864,58.0,Female,North,Post-Graduate,Self-Employed,539647.11,1153039.8,Car,,2,25,34.12,2025-01-26,0
100865,31.0,Female,South,Graduate,Salaried,226043.15,1072690.69,Education,719.2,1,29,32.87,2023-03-09,0
100866,34.0,Female,South,Graduate,Salaried,484810.45,790315.0,Home,601.4,2,27,16.13,2018-11-10,0
100867,41.0,Male,West,Primary,Salaried,479708.95,404875.71,Home,641.7,1,32,11.47,2021-10-28,0
100868,42.0,Female,North,Primary,Self-Employed,776312.99,472973.82,Home,705.0,1,24,38.69,2019-03-20,0
100869,45.0,Male,East,Graduate,Self-Employed,563957.23,416002.85,Car,614.3,0,23,24.78,2022-07-30,0
100870,60.0,Other,West,Secondary,Self-Employed,774945.11,885534.53,Home,675.1,3,31,12.5,2025-12-26,0
100871,36.0,Female,East,Graduate,Salaried,809818.66,266065.4,Home,551.3,5,25,39.38,2022-12-19,1
100872,29.0,Male,West,Secondary,Self-Employed,1799256.95,277485.25,Business,733.6,2,29,60.2,2019-08-05,0
100873,23.0,Female,South,Primary,Self-Employed,462434.59,825023.88,Home,830.0,1,26,19.8,2025-12-28,0
100874,30.0,Male,West,Secondary,Self-Employed,327784.31,438180.41,Education,850.0,0,29,28.54,2021-10-15,0
100875,38.0,Female,South,Secondary,Salaried,629713.07,1028984.83,Car,687.7,1,25,21.18,2019-07-02,0
100876,58.0,Male,West,Primary,Unemployed,353776.11,300768.32,Education,747.0,2,34,23.58,2021-02-05,0
100877,32.0,Male,North,Graduate,Self-Employed,1242644.07,435450.26,Education,528.6,0,23,26.53,2026-06-23,1
100878,40.0,Female,East,Primary,Salaried,470665.83,258733.81,Car,807.7,2,28,21.64,2019-04-10,0
100879,,Male,North,Graduate,Salaried,,451992.32,Car,746.0,1,31,37.5,2020-11-11,0
100880,51.0,Female,West,Secondary,Unemployed,424407.73,185326.55,Business,638.9,1,20,8.81,2024-12-24,0
100881,66.0,Male,West,Secondary,Salaried,816517.1,335850.97,Business,785.2,5,19,35.48,2025-12-08,0
100882,32.0,Female,West,Secondary,Unemployed,504292.99,190089.55,Home,658.4,0,26,20.86,2023-02-08,1
100883,33.0,Female,South,Graduate,Self-Employed,386449.63,682390.12,Home,641.1,2,30,16.88,2019-12-17,0
100884,49.0,Male,East,Secondary,Self-Employed,1374522.71,691733.79,Other,720.4,0,40,21.73,2020-06-10,0
100885,46.0,Male,East,Graduate,Salaried,343444.27,159347.91,Car,589.6,0,25,56.42,2019-05-16,0
100886,58.0,Male,West,Secondary,Salaried,560864.65,1001825.42,Education,766.8,0,21,35.82,2025-08-14,1
100887,44.0,Male,West,Graduate,Unemployed,787360.85,2013634.66,Car,590.2,3,24,45.64,2025-03-25,1
100888,34.0,Male,South,Secondary,Salaried,,462594.76,Home,590.7,4,23,14.8,2019-02-11,1
100889,44.0,Female,North,Graduate,Self-Employed,716273.13,306304.29,Education,602.7,4,25,18.27,2021-09-15,0
100890,,Female,North,Graduate,Salaried,307848.89,2450006.45,Education,744.6,1,21,47.83,2019-12-04,0
100891,47.0,Female,East,Post-Graduate,Salaried,864757.23,203948.29,Home,627.6,2,18,37.85,2024-05-22,0
100892,44.0,Female,South,Secondary,,323908.23,455461.62,Car,565.4,2,28,21.76,2024-01-04,0
100893,50.0,Female,West,Primary,Salaried,805079.67,501207.88,Business,628.5,1,30,7.76,2025-10-12,0
100894,51.0,Female,East,Primary,Unemployed,1010425.15,1008617.8,Education,677.3,3,25,32.29,2023-07-03,0
100895,53.0,Male,South,Graduate,Salaried,,558408.61,Home,579.6,3,24,29.12,2019-01-19,0
100896,45.0,Female,North,Graduate,Salaried,631528.1,333641.56,Education,,2,24,23.55,2023-08-21,0
100897,36.0,,South,Graduate,Salaried,484299.13,254305.67,Business,850.0,1,29,25.71,2024-05-12,0
100898,40.0,Female,North,Secondary,Salaried,400569.59,366557.17,Business,606.9,3,22,54.03,2020-06-04,1
100899,51.0,Male,South,Secondary,Salaried,1235198.99,245940.88,Education,652.5,0,23,35.67,2022-05-11,0
100900,29.0,Male,East,Primary,Unemployed,374351.77,463099.89,Home,648.8,3,26,21.97,2020-08-21,1
100901,42.0,Male,North,Post-Graduate,Salaried,310918.85,320771.77,Business,644.2,2,30,23.81,2018-10-30,0
100902,34.0,Female,East,Graduate,Salaried,793038.04,183612.01,Education,732.8,1,23,64.81,2024-03-01,0
100903,38.0,,East,Post-Graduate,Salaried,354973.46,955595.83,Home,760.6,3,29,45.43,2018-12-11,0
100904,52.0,Male,North,Secondary,Unemployed,326158.47,333834.07,Car,654.0,3,20,33.06,2022-11-19,0
100905,,Other,North,Graduate,Salaried,248622.56,210264.34,Car,574.9,2,31,36.32,2020-04-05,1
100906,39.0,,West,Graduate,Salaried,421710.0,406787.97,Education,788.3,3,28,56.07,2021-07-13,0
100907,23.0,Male,West,Secondary,Self-Employed,,468844.2,Home,671.9,2,31,61.31,2018-01-22,0
100908,46.0,Male,West,Graduate,Salaried,628677.7,157806.18,Education,827.1,1,26,46.02,2025-11-26,0
100909,45.0,Female,East,Post-Graduate,Salaried,928097.43,549075.63,Other,489.1,3,28,26.75,2025-01-27,0
100910,62.0,Female,East,Post-Graduate,Salaried,734883.61,240075.4,Business,696.6,1,24,28.51,2022-09-26,0
100911,35.0,Male,West,Graduate,Self-Employed,495188.53,1256222.99,Other,843.1,2,24,65.42,2021-01-24,0
100912,40.0,Female,East,Secondary,Salaried,493197.97,616232.23,Other,650.0,2,24,43.87,2026-04-17,0
100913,41.0,Male,East,Secondary,Self-Employed,728148.41,354003.78,Home,660.8,4,29,11.84,2022-01-08,0
100914,55.0,Female,North,Post-Graduate,Self-Employed,1107468.29,287765.79,Education,,1,27,47.36,2018-09-20,1
100915,37.0,Female,North,Primary,Salaried,589568.6,422532.75,Car,632.5,1,34,28.14,2025-03-16,0
100916,41.0,Female,East,Graduate,Salaried,424918.04,649967.28,Business,653.5,2,20,42.02,2026-05-19,1
100917,45.0,Male,West,Graduate,Salaried,318569.92,443168.96,Home,651.3,3,24,15.02,2024-08-27,1
100918,40.0,Female,South,Graduate,Self-Employed,248403.73,395026.28,Other,626.7,1,32,35.87,2022-04-23,1
100919,33.0,Female,West,Post-Graduate,Salaried,793431.01,466039.2,Education,784.5,1,34,29.1,2026-02-12,0
100920,40.0,Male,South,Secondary,Salaried,755822.43,313228.27,Business,719.2,2,24,35.99,2019-01-27,0
100921,50.0,Female,West,Secondary,Salaried,755566.82,366252.88,Home,701.3,1,30,20.98,2026-01-15,0
100922,27.0,Male,North,Primary,Unemployed,512425.63,128737.07,Home,748.7,2,16,27.05,2019-06-24,1
100923,39.0,Female,East,Secondary,Salaried,1192410.76,807128.85,Business,657.5,2,19,27.32,2021-01-20,0
100924,30.0,Male,East,Secondary,Unemployed,421429.75,538359.34,Home,614.2,1,24,33.89,2025-02-26,1
100925,51.0,Female,North,Secondary,Salaried,930122.56,282922.8,Business,628.8,1,19,42.71,2021-03-28,0
100926,21.0,Female,South,Graduate,Salaried,538404.26,1405978.21,Home,680.2,2,20,30.56,2020-06-02,1
100927,32.0,Male,South,Post-Graduate,Salaried,393596.14,474118.59,Education,590.0,1,30,52.5,2018-08-16,0
100928,42.0,Male,South,Secondary,Salaried,761895.91,241667.17,Car,,2,25,42.56,2024-11-25,0
100929,55.0,Male,North,Secondary,Salaried,688984.07,752416.51,Education,636.1,2,16,27.26,2024-08-16,0
100930,37.0,Male,South,Post-Graduate,,669313.99,571392.58,Business,850.0,3,26,27.99,2021-10-31,0
100931,32.0,Male,North,Primary,Unemployed,575144.56,570204.79,Car,444.2,3,27,18.27,2022-04-26,0
100932,59.0,Female,West,Primary,Self-Employed,538655.97,348554.37,Home,664.7,2,18,24.5,2023-09-16,0
100933,22.0,Male,West,Secondary,Self-Employed,2045756.39,589659.36,Home,826.7,4,23,25.55,2023-05-12,0
100934,18.0,Male,North,Graduate,Salaried,1054961.37,384595.68,Education,690.4,4,25,47.06,2019-11-22,0
100935,43.0,Female,East,Secondary,Salaried,818499.73,628171.02,Education,744.0,1,25,17.5,2025-12-01,0
100936,32.0,Male,West,Post-Graduate,Salaried,584880.65,143492.23,Business,688.5,3,24,30.12,2020-11-26,0
100937,27.0,Female,South,Secondary,Self-Employed,957049.14,346860.79,Education,623.3,1,24,26.89,2023-11-19,0
100938,46.0,Female,North,Graduate,Unemployed,731293.88,1264637.3,Car,489.4,0,25,34.73,2021-04-28,0
100939,41.0,Female,South,Secondary,Salaried,557984.34,284009.34,Car,697.5,3,22,34.92,2022-03-16,0
100940,32.0,Female,South,Secondary,Salaried,465428.23,313232.15,Home,614.1,3,35,28.73,2019-10-20,0
100941,24.0,Female,East,Graduate,Salaried,526059.19,343941.22,Car,612.0,0,31,21.55,2018-03-31,0
100942,48.0,Male,South,Graduate,Salaried,96176.41,217101.26,Other,637.6,0,29,64.44,2026-06-05,0
100943,45.0,Male,East,Graduate,Salaried,617543.02,119615.1,Business,828.3,4,20,28.67,2026-01-31,0
100944,37.0,Male,West,Graduate,Self-Employed,420420.93,391856.52,Car,850.0,1,23,66.82,2021-03-08,0
100945,58.0,Female,North,Post-Graduate,Self-Employed,1320659.85,488218.59,Education,698.5,4,24,36.9,2018-04-05,0
100946,26.0,Male,South,Graduate,Salaried,555882.82,436044.6,Business,640.5,2,22,22.85,2022-07-13,0
100947,21.0,Female,North,Graduate,Salaried,285999.02,412534.75,Car,579.9,2,19,24.2,2023-03-17,1
100948,30.0,Other,South,Primary,Unemployed,535116.35,461772.39,Home,719.8,3,22,13.41,2025-05-03,0
100949,37.0,Female,North,Primary,Salaried,309374.24,831268.18,Home,831.5,2,31,39.15,2023-12-11,0
100950,41.0,Female,South,Secondary,Salaried,713578.43,401408.6,Education,659.0,2,23,7.39,2019-01-01,1
100951,35.0,Male,South,Graduate,Salaried,645444.57,318874.64,Other,477.8,0,17,37.15,2025-07-01,1
100952,42.0,,South,Secondary,Salaried,931438.42,380152.43,Business,737.0,3,29,17.88,2022-02-22,0
100953,24.0,Female,South,Secondary,Salaried,356000.91,637054.77,Home,763.8,2,22,32.86,2024-06-30,0
100954,54.0,Male,South,Post-Graduate,Self-Employed,560384.26,1049914.18,Home,,2,25,34.81,2024-09-20,1
100955,37.0,Male,South,Post-Graduate,Salaried,259603.71,308697.35,Business,695.0,1,19,19.29,2020-09-22,0
100956,50.0,Female,South,Post-Graduate,Salaried,808952.67,477520.86,Business,718.4,1,26,23.6,2019-06-03,0
100957,42.0,Female,South,Secondary,Self-Employed,731646.47,551290.59,Education,,1,20,49.66,2020-06-14,0
100958,43.0,Female,South,Graduate,Salaried,722423.14,248067.47,Education,612.8,3,29,52.05,2023-01-22,1
100959,44.0,Female,North,Secondary,Self-Employed,550489.98,455546.54,Home,766.4,1,23,32.31,2023-10-26,0
100960,43.0,Female,East,Secondary,Self-Employed,690933.35,186763.53,Business,645.7,4,24,41.83,2024-03-31,0
100961,45.0,Male,South,Secondary,Salaried,,155682.3,Business,553.8,2,29,58.83,2020-04-09,0
100962,53.0,Male,East,Secondary,Self-Employed,470180.39,1487240.99,Home,505.8,1,26,30.38,2025-03-18,0
100963,40.0,Male,South,Secondary,Salaried,2709138.94,357423.99,Business,787.2,1,23,14.34,2024-12-06,0
100964,46.0,Male,South,Graduate,Unemployed,302641.46,508068.27,Home,732.4,3,27,53.39,2018-09-28,1
100965,37.0,Female,North,Primary,Salaried,341167.91,445194.2,Home,687.5,2,21,16.85,2026-03-06,0
100966,54.0,Female,West,Graduate,Unemployed,580398.88,250487.13,Home,642.6,0,29,17.02,2019-04-14,0
100967,31.0,Female,West,Graduate,Self-Employed,,1420007.24,Home,635.0,3,16,41.26,2025-05-03,1
100968,58.0,,North,Secondary,Salaried,477690.88,214731.15,Car,588.6,1,20,17.7,2025-02-07,0
100969,38.0,,East,Secondary,Salaried,483071.26,1036734.34,Car,643.3,0,26,9.88,2019-12-20,0
100970,22.0,Female,West,Secondary,Unemployed,439717.02,199470.3,Education,,6,20,24.37,2020-10-04,0
100971,39.0,Female,North,Graduate,Self-Employed,409854.46,400124.77,Car,617.4,1,24,14.31,2024-05-06,0
100972,31.0,Female,North,Secondary,Salaried,646874.68,240780.24,Home,653.6,4,31,44.03,2019-08-28,0
100973,47.0,Male,West,Secondary,Self-Employed,241393.06,633652.24,Home,731.8,3,28,36.73,2026-04-01,1
100974,31.0,Male,East,Primary,Salaried,1112577.91,368849.52,Education,676.6,3,28,57.12,2019-01-13,0
100975,33.0,Male,North,Graduate,Salaried,381433.31,329655.3,Car,747.6,3,31,37.62,2018-06-26,0
100976,18.0,Male,South,Post-Graduate,Salaried,818084.14,750821.93,Car,794.7,3,29,31.54,2024-05-10,0
100977,33.0,Male,East,Secondary,Salaried,273532.12,458016.83,Business,769.9,1,32,66.24,2022-09-11,0
100978,18.0,Female,East,Graduate,Self-Employed,794553.52,613533.12,Business,300.0,0,27,27.9,2019-09-29,0
100979,21.0,Female,West,Graduate,Salaried,795911.35,249747.9,Business,681.0,1,23,11.0,2023-09-06,0
100980,46.0,Female,West,Post-Graduate,Self-Employed,679413.15,193709.07,Car,596.6,1,36,41.97,2025-03-08,0
100981,,Female,South,Graduate,Salaried,318296.26,479897.41,Home,742.9,0,33,27.39,2018-03-01,1
100982,43.0,Male,North,Graduate,Salaried,630914.14,371645.25,Business,822.8,1,30,32.56,2025-08-10,0
100983,27.0,Female,West,Graduate,Salaried,286929.74,655309.99,Home,709.1,3,25,18.76,2019-10-23,0
100984,37.0,Male,West,Post-Graduate,Salaried,478615.94,428933.76,Car,843.0,0,24,21.04,2018-09-27,0
100985,38.0,Male,East,Secondary,Salaried,968836.13,508920.99,Home,550.3,0,27,27.96,2018-09-02,0
100986,25.0,Male,West,Secondary,Salaried,852441.29,169901.37,Business,581.9,2,26,12.34,2019-10-22,0
100987,55.0,Male,West,Primary,Salaried,,1397317.7,Home,752.7,1,24,22.77,2018-03-26,0
